Ward_ID,LGA,Ward,Demand_Population,Weighted_Mean_Time_Min,Pct_Within_5min,Pct_Within_10min,P90_Cell_Time_Min,Population,Weighted_2SFCA_per_10000,Mean_Accessible_PHC_Count,Zero_Access_Pct,Population_Difference,Population_2025,Supply_Underserved,Travel_Underserved,Coverage_Underserved,Underserved_Dimensions,Underserved_Class
KANO_W364,Rogo,Fulatan,38374.30983901024,3.4746582994095463,68.78644256722696,96.98108413403286,8.132032278272566,38374.30983901024,0.7765646201213667,4.742822913476868,0.0,0.0,38374.30983901024,False,False,False,0,Relatively Better Served
KANO_W365,Rogo,Gwangwan,36553.89067983627,3.278748985300258,67.47338352843319,99.47380896599915,8.253477239442178,36553.89067983627,0.8260711013675827,6.287766457988388,0.0,0.0,36553.89067983627,False,False,True,1,Single-Dimension Underserved
KANO_W366,Rogo,Jajaye,31628.20753657818,6.704151582717092,40.80459104800372,79.98830432074972,10.267099048193025,31628.20753657818,0.714165251180779,1.832829757274923,0.0,0.0,31628.20753657818,False,True,True,2,Compound Underserved
KANO_W367,Rogo,Rogo Ruma,31962.745903253555,7.177100412231185,39.74758517667662,69.88882280511136,14.316247700902982,31962.745903253555,0.72062949802474,7.539934292984976,10.601376340048194,0.0,31962.745903253555,False,True,True,2,Compound Underserved
KANO_W368,Rogo,Rogo Sabon Gari,38057.31451201439,0.8856718164663778,99.300851344951,99.300851344951,2.589916346154552,38057.31451201439,1.2327509564892818,13.187611544809403,0.0,0.0,38057.31451201439,False,False,False,0,Relatively Better Served
KANO_W369,Rogo,Ruwan Bago,57883.68446946144,4.0162756070841885,65.23913456410338,97.01100925379468,7.232129829721439,57883.68446946144,0.8569564506249061,6.154866231614639,0.0,0.0,57883.68446946144,False,True,True,2,Compound Underserved
KANO_W370,Rogo,Zarewa,40037.51608371735,2.5961791884218086,83.25158620631285,100.0,6.963781258952625,40037.51608371735,0.7819848411998717,7.181147754619005,0.0,0.0,40037.51608371735,False,False,False,0,Relatively Better Served
KANO_W371,Rogo,Zoza,38602.81891822815,4.513111705414783,62.80021494187626,80.20257204869645,12.813857959336367,38602.81891822815,0.843384554436798,5.5259454791423686,0.0,0.0,38602.81891822815,False,True,True,2,Compound Underserved
KANO_W372,Shanono,Alajawa,21685.21953487396,3.20210731538471,72.99273616443023,100.0,7.0584394673887445,21685.21953487396,0.7825172987889323,8.069089876050452,0.0,0.0,21685.21953487396,False,False,False,0,Relatively Better Served
KANO_W373,Shanono,Dutsen Bakoshi,40829.42319869995,3.828563529317296,73.5208086673284,84.31598018475582,9.82728851397892,40829.42319869995,0.7026552037460713,8.012804940893913,0.0,0.0,40829.42319869995,False,True,False,1,Single-Dimension Underserved
KANO_W374,Shanono,Faruruwa,20316.1949505806,2.8884228130611658,84.79464851232906,91.02384037125786,10.067150979551698,20316.1949505806,1.113797498031416,7.2408747369796576,0.0,0.0,20316.1949505806,False,False,False,0,Relatively Better Served
KANO_W375,Shanono,Goron Dutse,26471.876638889316,3.3272900116036306,76.5229367878295,99.9298023406487,6.68074756215153,26471.876638889316,0.8542334517785144,5.766603250426933,0.0,0.0,26471.876638889316,False,False,False,0,Relatively Better Served
KANO_W376,Shanono,Kadamu,30388.7479224205,3.757398074216293,65.99855549453977,100.0,7.7061879846828445,30388.7479224205,0.8869684517479365,7.551064084288074,0.0,0.0,30388.7479224205,False,True,True,2,Compound Underserved
KANO_W377,Shanono,Kokiya,27236.005802631375,3.5746442249609918,74.13152715297127,100.0,5.949053893198235,27236.005802631375,0.7502616700048923,10.093385685715552,0.0,0.0,27236.005802631375,False,False,False,0,Relatively Better Served
KANO_W378,Shanono,Leni,13215.01634144783,2.7128501643393634,80.4898901621219,100.0,6.03676038379151,13215.01634144783,1.1458596397804373,11.360998155361235,0.0,0.0,13215.01634144783,False,False,False,0,Relatively Better Served
KANO_W379,Shanono,Shakogi,26755.79702353477,4.097452151596276,54.27071046873782,100.0,7.929982759171585,26755.79702353477,0.9775226196068908,10.11059307626002,0.0,0.0,26755.79702353477,False,True,True,2,Compound Underserved
KANO_W380,Shanono,Shanono,55399.73110771179,2.112135119287004,89.78259195551429,100.0,6.781568412053884,55399.73110771179,1.302822855767775,14.9141330584072,0.0,0.0,55399.73110771179,False,False,False,0,Relatively Better Served
KANO_W381,Shanono,Tsaure,32465.493579149246,2.8556691057407857,79.45273619798976,100.0,7.070100177908503,32465.493579149246,0.949265775333666,8.069695102555166,0.0,0.0,32465.493579149246,False,False,False,0,Relatively Better Served
KANO_W382,Sumaila,Gala,47001.60040688515,2.3618984975147077,82.04719781040795,99.8881004553455,6.012609376866062,47001.60040688515,0.9132056125408404,9.65728740218439,0.1118995446545004,0.0,47001.60040688515,False,False,False,0,Relatively Better Served
KANO_W383,Sumaila,Gani,58674.94805884361,4.494296001618872,59.8640884571324,96.53605337291248,9.145607853060614,58674.94805884361,0.92855312934736,7.488419863586223,0.0,0.0,58674.94805884361,False,True,True,2,Compound Underserved
KANO_W384,Sumaila,Garfa,36573.0127966404,4.773888274380595,51.28015571552962,93.69588664208663,10.040058142189135,36573.0127966404,0.7293502548256343,9.8372578548606,0.0,0.0,36573.0127966404,False,True,True,2,Compound Underserved
KANO_W385,Sumaila,Gediya,51390.84586119652,4.131446262496873,64.11156518494649,89.95539237770863,12.810524537688243,51390.84586119652,0.8836285361497976,6.072982659320393,0.0,0.0,51390.84586119652,False,True,True,2,Compound Underserved
KANO_W386,Sumaila,Kanawa,32763.115164995197,2.2296507331328304,88.94507108399439,99.09574373058274,7.186672439933882,32763.115164995197,1.0571193279200397,8.714380214426484,0.0,0.0,32763.115164995197,False,False,False,0,Relatively Better Served
KANO_W387,Sumaila,Magami,58535.92874240875,4.6661225589167055,63.30337522849848,80.90582997104077,14.548805558395753,58535.92874240875,0.9371096567423942,4.406431740511358,5.356870982203519,0.0,58535.92874240875,False,True,True,2,Compound Underserved
KANO_W388,Sumaila,Massu,53879.07920587063,5.472783920730611,61.23948727565616,83.86307093118127,14.907387190428665,53879.07920587063,0.7227481347727169,3.05629278257598,4.571637209365504,0.0,53879.07920587063,False,True,True,2,Compound Underserved
KANO_W389,Sumaila,Rimi,42757.55121874809,2.780475594934239,85.54585742699565,97.36741026584863,8.335745650597246,42757.55121874809,1.4721493845760838,11.095420162097284,1.084433746328699,0.0,42757.55121874809,False,False,False,0,Relatively Better Served
KANO_W390,Sumaila,Rumo,26685.5370426178,3.5432187042282157,70.08488408404523,90.65631211144698,11.356392628295607,26685.5370426178,0.6954087161172992,6.445869561895435,3.5743355106657493,0.0,26685.5370426178,False,False,False,0,Relatively Better Served
KANO_W391,Sumaila,Sitti,45607.68698942661,5.37244628130721,57.86063700649184,75.78225443787163,15.88617817519288,45607.68698942661,0.8828584583999366,5.866678848644623,4.754765140929231,0.0,45607.68698942661,False,True,True,2,Compound Underserved
KANO_W392,Sumaila,Sumaila,55695.37650823593,1.6931996029444991,97.8096622939101,98.34720991607745,5.170848109560564,55695.37650823593,1.164082669263022,15.71187687858152,0.0,0.0,55695.37650823593,False,False,False,0,Relatively Better Served
KANO_W393,Takai,Bagwaro,26676.15706551075,2.468679287880976,77.17952153216002,94.5543434785814,11.096770146038876,26676.15706551075,1.2888041704742217,6.45613605020379,0.0,0.0,26676.15706551075,False,False,False,0,Relatively Better Served
KANO_W394,Takai,Durbunde,64324.04556274414,2.735481382303821,82.88142543545986,98.00523554730756,6.980495250275072,64324.04556274414,0.8331361400026639,12.648936597610556,0.0,0.0,64324.04556274414,False,False,False,0,Relatively Better Served
KANO_W395,Takai,Fajewa,38740.45190739632,3.683409532302208,67.63642037367954,99.42520910202956,8.002366488472592,38740.45190739632,1.2878938018722803,9.488501017360123,0.0,0.0,38740.45190739632,False,False,True,1,Single-Dimension Underserved
KANO_W396,Takai,Falali,31340.30530309677,2.3202893758986054,90.74607547381606,100.0,6.357335922043864,31340.30530309677,0.8416565396224317,10.12076929344986,0.0,0.0,31340.30530309677,False,False,False,0,Relatively Better Served
KANO_W397,Takai,Farun Ruwa,37682.06753706932,1.2308914358802414,99.068961321009,100.0,7.666921151834979,37682.06753706932,1.0315564363707692,7.463004680635526,0.0,0.0,37682.06753706932,False,False,False,0,Relatively Better Served
KANO_W398,Takai,Kachako,82189.4098482132,1.5208007446136853,96.66200191970714,99.59409787014144,8.96232933316718,82189.4098482132,0.8485484825145508,11.458422611448356,0.0,0.0,82189.4098482132,False,False,False,0,Relatively Better Served
KANO_W399,Takai,Karfi,27121.89370894432,2.590645250705212,82.25733686834168,100.0,6.333213855817473,27121.89370894432,1.0954251733784992,8.989997254674375,0.0,0.0,27121.89370894432,False,False,False,0,Relatively Better Served
KANO_W400,Takai,Kuka,27273.86196041107,3.895233939049685,68.92374574373473,100.0,7.431033675540619,27273.86196041107,0.657800156648958,10.697854805684797,0.0,0.0,27273.86196041107,False,True,False,1,Single-Dimension Underserved
KANO_W401,Takai,Takai,81534.72395372391,2.340339876774772,89.22923041511714,100.0,5.947837127378151,81534.72395372391,0.9884751420299872,15.827605768811154,0.0,0.0,81534.72395372391,False,False,False,0,Relatively Better Served
KANO_W402,Takai,Zuga,39519.34708738327,3.915207115667698,63.142373620221925,99.28532259212038,8.50081929416,39519.34708738327,0.6314309278354052,9.770291589697017,0.0,0.0,39519.34708738327,True,True,True,3,Critical Underserved
KANO_W403,Tarauni,Babban Giji,39371.632573366165,0.7884929156465853,100.0,100.0,1.5706916293350637,39371.632573366165,0.7544501757801311,265.39838968193567,0.0,0.0,39371.632573366165,False,False,False,0,Relatively Better Served
KANO_W404,Tarauni,Darmanawa,82599.93442821503,1.303797482493218,100.0,100.0,1.842111290186387,82599.93442821503,0.6212984059869041,219.3456408524424,0.0,0.0,82599.93442821503,True,False,False,1,Single-Dimension Underserved
KANO_W405,Tarauni,Daurawa,17272.833315849304,0.6054341448652634,100.0,100.0,1.498668109855664,17272.833315849304,0.8117313213035277,272.8347896018929,0.0,0.0,17272.833315849304,False,False,False,0,Relatively Better Served
KANO_W406,Tarauni,Gyadi Gyadi Arewa,8924.616729736328,1.0480226411002629,100.0,100.0,1.8752452792788064,8924.616729736328,0.8117589087094543,278.4089796165659,0.0,0.0,8924.616729736328,False,False,False,0,Relatively Better Served
KANO_W407,Tarauni,Gyadi Gyadi Kudu,11535.66261100769,0.586436675613021,100.0,100.0,0.869487191336854,11535.66261100769,0.8226818082036416,276.7461651096397,0.0,0.0,11535.66261100769,False,False,False,0,Relatively Better Served
KANO_W408,Tarauni,Hotoro,79935.41353750229,1.2074933563704473,100.0,100.0,2.4332844366520976,79935.41353750229,0.7612951340240772,240.05176652859183,0.0,0.0,79935.41353750229,False,False,False,0,Relatively Better Served
KANO_W409,Tarauni,Tarauni,33592.345363140106,1.0690482644271604,100.0,100.0,1.6383634058977343,33592.345363140106,0.8326393071613865,281.85394929774145,0.0,0.0,33592.345363140106,False,False,False,0,Relatively Better Served
KANO_W410,Tarauni,Unguwa Uku Cikin Gari,29759.60682106018,1.0779877834487754,100.0,100.0,1.2253587142410036,29759.60682106018,0.709872434530848,250.62473058766824,0.0,0.0,29759.60682106018,False,False,False,0,Relatively Better Served
KANO_W411,Tarauni,Unguwa Uku Kauyen Alu,73698.16828632355,0.9124546304007484,100.0,100.0,2.67614669585935,73698.16828632355,0.6777776309423977,230.4689619520076,0.0,0.0,73698.16828632355,False,False,False,0,Relatively Better Served
KANO_W412,Tarauni,Unguwar Gano,25287.874848127365,1.3331550237855576,100.0,100.0,1.9230051988705048,25287.874848127365,0.6714012523944867,225.56495477528225,0.0,0.0,25287.874848127365,False,False,False,0,Relatively Better Served
KANO_W413,Tofa,Dindere,9148.623517036438,1.0965042923736854,92.78830960573964,100.0,6.085626605959028,9148.623517036438,2.104616552284205,30.698163511475297,0.0,0.0,9148.623517036438,False,False,False,0,Relatively Better Served
KANO_W414,Tofa,Doka,14931.323156356812,1.1415773498955928,100.0,100.0,2.367543448389966,14931.323156356812,2.0575650683744526,35.82043322512904,0.0,0.0,14931.323156356812,False,False,False,0,Relatively Better Served
KANO_W415,Tofa,Gajida,9602.482651948929,1.191679257719359,88.12028155407653,100.0,5.107298101659956,9602.482651948929,1.611145736719582,24.56672859427452,0.0,0.0,9602.482651948929,False,False,False,0,Relatively Better Served
KANO_W416,Tofa,Ginsawa,10344.51134634018,1.2953952166412623,99.39625122351138,100.0,2.967338704726329,10344.51134634018,1.9149767810095732,29.18611269701297,0.0,0.0,10344.51134634018,False,False,False,0,Relatively Better Served
KANO_W417,Tofa,Janguza,17392.322745084763,1.2740337574372966,99.16187788764545,100.0,5.047129002726786,17392.322745084763,0.7660962654393758,45.65364885681721,0.0,0.0,17392.322745084763,False,False,False,0,Relatively Better Served
KANO_W418,Tofa,Jauben Kudu,9522.32709479332,1.480678661723612,100.0,100.0,4.154513842481844,9522.32709479332,1.377014066759479,27.31144403214545,0.0,0.0,9522.32709479332,False,False,False,0,Relatively Better Served
KANO_W419,Tofa,Kwami,5437.159482240677,1.6430088277338633,98.1014154532904,100.0,4.406001027121961,5437.159482240677,1.4387719911883718,27.27680078592281,0.0,0.0,5437.159482240677,False,False,False,0,Relatively Better Served
KANO_W420,Tofa,Lambu,27404.61713409424,1.1909922624796736,99.20503237191758,100.0,5.8171916636854135,27404.61713409424,1.1326243180887652,29.808745087980046,0.0,0.0,27404.61713409424,False,False,False,0,Relatively Better Served
KANO_W421,Tofa,Langel,17548.471397399902,1.9653334363497432,97.84485934846428,100.0,4.384266789612012,17548.471397399902,0.6376130115965064,45.50357494500272,0.0,0.0,17548.471397399902,False,False,False,0,Relatively Better Served
KANO_W422,Tofa,Tofa,30974.09759330749,0.9197535679923194,100.0,100.0,2.2144142026589706,30974.09759330749,2.878132574816345,43.800710450207305,0.0,0.0,30974.09759330749,False,False,False,0,Relatively Better Served
KANO_W423,Tofa,Unguwar Rimi,19878.798130750656,3.3174438976478497,87.6139435205344,100.0,5.988379490274095,19878.798130750656,0.8857403267663878,19.509979671672493,0.0,0.0,19878.798130750656,False,False,False,0,Relatively Better Served
KANO_W424,Tofa,Wangara,14813.595254421234,3.795169748006269,67.42662735044067,88.96945378998214,8.841272621204576,14813.595254421234,1.1334774131464114,19.633612375596776,0.0,0.0,14813.595254421234,False,True,True,2,Compound Underserved
KANO_W425,Tofa,Yalwa Karama,6409.275157690048,1.5575263882675978,98.57959241331726,100.0,4.879775985780909,6409.275157690048,1.6791459286644348,31.8824964662684,0.0,0.0,6409.275157690048,False,False,False,0,Relatively Better Served
KANO_W426,Tofa,Yanoko,18729.793099164963,0.3458186703328324,100.0,100.0,2.110825811567945,18729.793099164963,2.3858112595863314,38.91852766945478,0.0,0.0,18729.793099164963,False,False,False,0,Relatively Better Served
KANO_W427,Tofa,Yarimawa,10843.612566947935,1.946555809896117,91.2139011146986,100.0,5.752610905832038,10843.612566947935,0.7439110474971917,22.396289314653192,0.0,0.0,10843.612566947935,False,False,False,0,Relatively Better Served
KANO_W428,Tsanyawa,Daddarawa,15578.756290435793,6.076946236581485,39.98924709326656,71.54794073451698,14.435226095495718,15578.756290435793,0.7548495683311649,3.237665960946876,5.369005672993145,0.0,15578.756290435793,False,True,True,2,Compound Underserved
KANO_W429,Tsanyawa,Dunbulum,22638.36379933357,2.129523125904209,94.36367931922447,100.0,5.833468229114885,22638.36379933357,1.3414973104357657,9.142886672241652,0.0,0.0,22638.36379933357,False,False,False,0,Relatively Better Served
KANO_W430,Tsanyawa,Gozarki,17518.162175655365,3.910529624778804,69.70006210674084,96.1382184993003,9.951806684222724,17518.162175655365,1.300440408861148,4.54611269052969,0.0,0.0,17518.162175655365,False,True,False,1,Single-Dimension Underserved
KANO_W431,Tsanyawa,Gurun,26480.685334205627,2.903658465040811,70.08651997656195,100.0,7.41988286111452,26480.685334205627,1.0646252334798438,6.926874210611945,0.0,0.0,26480.685334205627,False,False,False,0,Relatively Better Served
KANO_W432,Tsanyawa,Kabagiwa,34509.61428451538,4.1137862347337375,63.581659510718126,93.94483484696372,8.157676907438942,34509.61428451538,1.043011107415215,7.056050165771136,0.0,0.0,34509.61428451538,False,True,True,2,Compound Underserved
KANO_W433,Tsanyawa,Tatsan,25276.440741300583,2.3273615224634363,80.70742192023233,99.98603372731276,7.5288638273893405,25276.440741300583,1.1805008010782134,8.63393223250749,0.0,0.0,25276.440741300583,False,False,False,0,Relatively Better Served
KANO_W434,Tsanyawa,Tsanyawa,29415.22591137886,2.0856708418779317,86.50998778507467,100.0,7.154289635239347,29415.22591137886,1.3078841166187634,12.355429754655455,0.0,0.0,29415.22591137886,False,False,False,0,Relatively Better Served
KANO_W435,Tsanyawa,Yanganau,21460.144567728043,4.37282663960434,62.72898409807086,94.9380537111163,9.015538541473592,21460.144567728043,1.023918097477741,5.207961153367104,0.0,0.0,21460.144567728043,False,True,True,2,Compound Underserved
KANO_W436,Tsanyawa,Yankamaye,33335.04125928879,2.7921994724977,79.49477410599954,100.0,8.138278413313493,33335.04125928879,1.0976970914434758,8.815708925308899,0.0,0.0,33335.04125928879,False,False,False,0,Relatively Better Served
KANO_W437,Tsanyawa,Zarogi,21105.848551273342,3.0758467103534013,69.37632566003451,100.0,7.4586913446166365,21105.848551273342,0.8783985873345286,7.600603942924388,0.0,0.0,21105.848551273342,False,False,False,0,Relatively Better Served
KANO_W438,Tudun Wada,Baburi,46754.18149924278,5.781457450052195,41.28739031405124,85.80225228090448,10.919714272482327,46754.18149924278,0.5510802047668796,4.364772443236716,0.4396590566832353,0.0,46754.18149924278,True,True,True,3,Critical Underserved
KANO_W439,Tudun Wada,Burum-Burum,45528.21933889389,3.4005832498811266,80.93679036076315,96.96118205860896,11.348892442297778,45528.21933889389,0.6974989783119162,6.913392622969892,0.0,0.0,45528.21933889389,False,False,False,0,Relatively Better Served
KANO_W440,Tudun Wada,Dalawa,43358.39196968079,4.503224544595949,68.92668657265799,85.65378774518844,11.65487371582827,43358.39196968079,0.5728210692781239,5.509610745719482,0.2683472605118129,0.0,43358.39196968079,True,True,False,2,Compound Underserved
KANO_W441,Tudun Wada,Jandutse,42792.77407622337,3.624775619613622,66.19319399470308,100.0,7.345451807450238,42792.77407622337,0.9362454613272488,10.34284173795966,0.0,0.0,42792.77407622337,False,False,True,1,Single-Dimension Underserved
KANO_W442,Tudun Wada,Jita,26882.609112620357,3.0429639063568668,77.47651813756173,100.0,7.054744745512502,26882.609112620357,0.967510485258542,7.492035853576106,0.0,0.0,26882.609112620357,False,False,False,0,Relatively Better Served
KANO_W443,Tudun Wada,Karefa,34298.20353937149,5.895279486325164,39.67370790574047,86.37861105630562,10.28762991785134,34298.20353937149,0.6252089963180516,5.427906939780791,0.0,0.0,34298.20353937149,True,True,True,3,Critical Underserved
KANO_W444,Tudun Wada,Nata-Ala,54152.15149855614,5.2512985326173816,55.49277337105488,82.77877244451408,14.595403197664506,54152.15149855614,0.5251671495720623,2.5650310490898667,1.4484487220179585,0.0,54152.15149855614,True,True,True,3,Critical Underserved
KANO_W445,Tudun Wada,Sabon Gari,40104.596873283386,1.812319274591392,93.54930772483698,100.0,6.133470950247227,40104.596873283386,0.9961714111770402,13.338831098767322,0.0,0.0,40104.596873283386,False,False,False,0,Relatively Better Served
KANO_W446,Tudun Wada,Shuwaki,28407.319559812546,2.69328902484625,80.79053965462552,99.98375956599794,6.124287154104422,28407.319559812546,0.9930035350113176,11.613192112283787,0.0,0.0,28407.319559812546,False,False,False,0,Relatively Better Served
KANO_W447,Tudun Wada,Tsohon Gari,32873.72949075699,1.5762709677113862,98.62775193003748,100.0,5.106452647459818,32873.72949075699,0.9422385868978396,13.104498809864618,0.0,0.0,32873.72949075699,False,False,False,0,Relatively Better Served
KANO_W448,Tudun Wada,Yaryasa,38996.5299243927,2.7851203385732344,80.38093603276776,95.6774899140516,11.069819866516532,38996.5299243927,1.0633431577633623,10.97771113602669,0.0,0.0,38996.5299243927,False,False,False,0,Relatively Better Served
KANO_W449,Ungogo,Bachirawa,179187.6437549591,1.8464857763213036,100.0,100.0,4.071343861760031,179187.6437549591,0.7200027171025802,173.23310619079643,0.0,0.0,179187.6437549591,False,False,False,0,Relatively Better Served
KANO_W450,Ungogo,Fanisau,48616.17567753792,1.272462815925831,99.72000465070757,100.0,3.251284206778159,48616.17567753792,0.566806838697695,106.70129574381788,0.0,0.0,48616.17567753792,True,False,False,1,Single-Dimension Underserved
KANO_W451,Ungogo,Gayawa,132173.87039351463,1.742245180204893,97.33710523016268,100.0,4.970583196025531,132173.87039351463,0.4416746567100094,120.85838275953768,0.0,0.0,132173.87039351463,True,False,False,1,Single-Dimension Underserved
KANO_W452,Ungogo,Kadawa,102957.72483706474,1.535868745886051,100.0,100.0,2.638646348661196,102957.72483706474,0.8289450174031612,161.59436572322304,0.0,0.0,102957.72483706474,False,False,False,0,Relatively Better Served
KANO_W453,Ungogo,Karo,20618.31839132309,0.383150648025049,99.96633234051804,100.0,3.1417496538568352,20618.31839132309,0.510518157691886,39.33523502574523,0.0,0.0,20618.31839132309,True,False,False,1,Single-Dimension Underserved
KANO_W454,Ungogo,Rangaza,108730.4357457161,1.947401276884946,99.47754287410278,100.0,5.043615092914802,108730.4357457161,0.4446549636448046,118.97039942756412,0.0,0.0,108730.4357457161,True,False,False,1,Single-Dimension Underserved
KANO_W455,Ungogo,Rijiyar Zaki,101369.39772629738,2.3365418439121712,98.52081430608877,100.0,5.19535914477565,101369.39772629738,0.541064728645923,161.86186028335376,0.0,0.0,101369.39772629738,True,False,False,1,Single-Dimension Underserved
KANO_W456,Ungogo,Tudun Fulani,257579.60654568672,1.9629348407276357,100.0,100.0,3.439490762307856,257579.60654568672,0.5659316672006652,178.29705038791124,0.0,0.0,257579.60654568672,True,False,False,1,Single-Dimension Underserved
KANO_W457,Ungogo,Ungogo,88427.56577372551,1.708319829822139,99.961631529561,100.0,4.2823079069358165,88427.56577372551,0.7778587936262934,110.2066558553544,0.0,0.0,88427.56577372551,False,False,False,0,Relatively Better Served
KANO_W458,Ungogo,Yada Kunya,61103.45094561577,2.5742761525588382,99.99367947268333,100.0,3.575862742850215,61103.45094561577,0.3656019582692222,68.34689427080424,0.0,0.0,61103.45094561577,True,False,False,1,Single-Dimension Underserved
KANO_W459,Ungogo,Zango,188218.1214795113,1.1347908916487632,100.0,100.0,2.65915097949052,188218.1214795113,0.4890642918627209,159.49457396005593,0.0,0.0,188218.1214795113,True,False,False,1,Single-Dimension Underserved
KANO_W460,Warawa,Amarawa,6501.049716949463,2.238393741822526,100.0,100.0,4.1569477758276925,6501.049716949463,0.7693249089786176,7.783678028301066,0.0,0.0,6501.049716949463,False,False,False,0,Relatively Better Served
KANO_W461,Warawa,Danlasan,9754.787987232208,1.8123007742139787,90.20678088627312,100.0,6.370127305415053,9754.787987232208,0.6790956785508709,8.65516405137393,0.0,0.0,9754.787987232208,False,False,False,0,Relatively Better Served
KANO_W462,Warawa,Garin Dau,28690.928049325943,2.1710480838686617,80.53477289125112,100.0,6.455510824575167,28690.928049325943,0.752966520875759,18.30087073558416,0.0,0.0,28690.928049325943,False,False,False,0,Relatively Better Served
KANO_W463,Warawa,Gogel,8027.991742134094,2.9022310895973926,88.35551323500914,88.35551323500914,18.61105730198591,8027.991742134094,0.8189294965698833,8.95010196359975,4.797532258111184,0.0,8027.991742134094,False,False,False,0,Relatively Better Served
KANO_W464,Warawa,Imawa,19776.486533164974,4.193682469250075,65.11380717468566,94.38169714305556,13.767877705140066,19776.486533164974,0.6451768722134287,6.043216862721581,4.6745694240098565,0.0,19776.486533164974,False,True,True,2,Compound Underserved
KANO_W465,Warawa,Jemagu,10588.644458532332,2.639854952919066,75.00438354953948,100.0,8.56208284418076,10588.644458532332,0.6631602509331292,10.788741616155022,0.0,0.0,10588.644458532332,False,False,False,0,Relatively Better Served
KANO_W466,Warawa,Jigawa,21080.07378935814,3.927452974282948,73.96454381019288,91.5885096314986,11.46643622931108,21080.07378935814,0.5120496025241793,3.610525587629585,0.0,0.0,21080.07378935814,True,True,False,2,Compound Underserved
KANO_W467,Warawa,Juma Galadima,36459.31873011589,2.489949907716652,94.63267408629966,100.0,6.646403530081587,36459.31873011589,0.5115653112418763,71.63702735837276,0.0,0.0,36459.31873011589,True,False,False,1,Single-Dimension Underserved
KANO_W468,Warawa,Katarkawa,17730.833084583282,5.875634262419701,48.3291469372197,78.73062170330896,13.19862998525378,17730.833084583282,0.4782795322408766,4.179947105384921,0.0242312578568198,0.0,17730.833084583282,True,True,True,3,Critical Underserved
KANO_W469,Warawa,Madari,25817.738194704056,3.2129852438818247,71.55007589826904,99.6307225201104,6.848985344036574,25817.738194704056,0.5497160373299045,8.69651564461486,0.3692774798895866,0.0,25817.738194704056,True,False,False,1,Single-Dimension Underserved
KANO_W470,Warawa,Tamburawar Gabas,19132.221601247787,3.181925691536068,73.00713411054062,99.98046785268288,6.920602409738489,19132.221601247787,0.3317230467172605,23.175747620930924,0.0195321473171061,0.0,19132.221601247787,True,False,False,1,Single-Dimension Underserved
KANO_W471,Warawa,Tanagar,25289.30944705009,2.9510868360834954,75.7374243421652,100.0,6.82528476305526,25289.30944705009,0.4527816735444706,20.180097916519603,0.0,0.0,25289.30944705009,True,False,False,1,Single-Dimension Underserved
KANO_W472,Warawa,Warawa,11058.20673918724,2.26911404240646,99.96497840143482,100.0,3.981226980553876,11058.20673918724,0.7330611833311296,12.964379025529938,0.0,0.0,11058.20673918724,False,False,False,0,Relatively Better Served
KANO_W473,Warawa,Yandalla,13790.930941343307,2.1860421703748725,91.40415779421976,100.0,8.47432165587035,13790.930941343307,0.4990301511719305,9.428028865750262,0.0,0.0,13790.930941343307,True,False,False,1,Single-Dimension Underserved
KANO_W474,Warawa,Yangizo,15375.028424263,9.810709529465088,51.37879866033451,55.26629957573999,19.710852466543365,15375.028424263,0.4499952591194153,4.450181210531778,35.35170867996357,0.0,15375.028424263,True,True,True,3,Critical Underserved
KANO_W475,Wudil,Achika,23672.907896518707,5.785060911322016,36.705303911492976,97.33723926335612,9.119104749091369,23672.907896518707,0.4373274042539841,7.483875103574429,0.0,0.0,23672.907896518707,True,True,True,3,Critical Underserved
KANO_W476,Wudil,Dagumawa,50724.91078042984,1.5031957961607003,99.82628237427924,100.0,4.148114747231903,50724.91078042984,0.8579637155173392,22.993588472941248,0.0,0.0,50724.91078042984,False,False,False,0,Relatively Better Served
KANO_W477,Wudil,Dankaza,37540.14200258255,2.2083266229873586,82.4629629185074,99.9236776277352,5.272086186518775,37540.14200258255,0.6796605793627135,16.77433581501509,0.0,0.0,37540.14200258255,False,False,False,0,Relatively Better Served
KANO_W478,Wudil,Darki,45803.44748640061,5.087668812681113,56.18158401773658,97.177484257409,7.949859096861076,45803.44748640061,0.7032482652955532,11.92453383185536,0.0,0.0,45803.44748640061,False,True,True,2,Compound Underserved
KANO_W479,Wudil,Indabo,22445.839256048203,1.59559592344578,100.0,100.0,3.257322039803215,22445.839256048203,0.7209981273128049,9.418295130295256,0.0,0.0,22445.839256048203,False,False,False,0,Relatively Better Served
KANO_W480,Wudil,Kausani,36516.98725509644,1.91574497076661,98.71753225364148,100.0,4.7246497127498674,36516.98725509644,0.7584908280047908,20.25179242119401,0.0,0.0,36516.98725509644,False,False,False,0,Relatively Better Served
KANO_W481,Wudil,Lajawa,36664.14320063591,2.7331055628333307,79.61172742851295,100.0,5.449730621997893,36664.14320063591,0.5868258073696552,11.870432473621609,0.0,0.0,36664.14320063591,True,False,False,1,Single-Dimension Underserved
KANO_W482,Wudil,Sabon Gari,47099.37911581993,1.0864014658041117,99.96284230162776,100.0,3.1623859036545325,47099.37911581993,0.9329016474560782,27.384547188975223,0.0,0.0,47099.37911581993,False,False,False,0,Relatively Better Served
